hidden_dim,iteration,rel_norms
500,35,"[0, 2.2642365138381138e-07, 1.185036239803594e-06, 3.3531587178003974e-06, 7.259741323650815e-06, 1.34717874971102e-05, 2.2654805434285663e-05, 3.539575118338689e-05, 5.2350820624269545e-05, 7.414172432618216e-05, 0.00010136627679457888, 0.00013491285790223628, 0.00017507695883978158, 0.00022245635045692325, 0.00027773986221291125, 0.0003413316735532135, 0.0004136349307373166, 0.0004950813017785549, 0.0005858698859810829, 0.0006872658850625157, 0.0007981423404999077, 0.0009202865185216069, 0.001052918960340321, 0.0011959729017689824, 0.0013503814116120338, 0.0015168958343565464, 0.0016945081297308207, 0.0018828802276402712, 0.002083600964397192, 0.002294825855642557, 0.0025183018296957016, 0.0027521580923348665, 0.0029975820798426867, 0.0032527700532227755, 0.003521574195474386, 0.0038003672380000353, 0.0040891715325415134, 0.0043883188627660275, 0.004697057884186506, 0.005017739254981279, 0.005348870996385813, 0.005685722455382347, 0.0060332659631967545, 0.006390049587935209, 0.006757861468940973, 0.007131658494472504, 0.007511906325817108, 0.007903913035988808, 0.008303431794047356, 0.008712965063750744, 0.009126085788011551]"
500,36,"[0, 2.6115491991163253e-08, 6.921178652419258e-08, 2.0231463793152216e-07, 6.459718520090973e-07, 1.7360499668939156e-06, 3.9121123336371966e-06, 7.684054253331851e-06, 1.362821421935223e-05, 2.2367961719282903e-05, 3.450937583693303e-05, 5.073069769423455e-05, 7.171503239078447e-05, 9.812780626816675e-05, 0.0001305586629314348, 0.00016963812231551856, 0.00021608099632430822, 0.0002704861981328577, 0.0003333223576191813, 0.000405038328608498, 0.0004863060894422233, 0.0005779705243185163, 0.0006800043047405779, 0.0007927156984806061, 0.0009162838105112314, 0.0010517856571823359, 0.0011990448692813516, 0.0013585395645350218, 0.0015298338839784265, 0.0017140187555924058, 0.0019102833466604352, 0.002118465956300497, 0.0023408420383930206, 0.002575636375695467, 0.002823025919497013, 0.0030807703733444214, 0.003351618070155382, 0.0036342539824545383, 0.00393045274540782, 0.004239780828356743, 0.004558125045150518, 0.004888144321739674, 0.0052315108478069305, 0.00558561971411109, 0.005950956605374813, 0.006330045871436596, 0.006717890966683626, 0.007118590641766787, 0.0075309365056455135, 0.007947495207190514, 0.00837708916515112]"
500,37,"[0, 2.2811503797015575e-08, 4.9919126610120657e-08, 1.3836030632319307e-07, 4.823486392524501e-07, 1.3834248875355115e-06, 3.2425305107608438e-06, 6.4999330788850784e-06, 1.1685138815664686e-05, 1.932741179189179e-05, 2.9962000553496182e-05, 4.4143311242805794e-05, 6.265155388973653e-05, 8.573851664550602e-05, 0.00011430553422542289, 0.00014860666124150157, 0.0001891992724267766, 0.00023668362700846046, 0.0002917687234003097, 0.00035447842674329877, 0.00042511726496741176, 0.0005042103584855795, 0.0005925057339482009, 0.0006900504813529551, 0.000796242558863014, 0.0009115631110034883, 0.001037878799252212, 0.001173738157376647, 0.001319797825999558, 0.001476166071370244, 0.0016426726942881942, 0.0018211478600278497, 0.0020069119054824114, 0.002204358112066984, 0.0024104604963213205, 0.0026301501784473658, 0.0028605239931493998, 0.003098573535680771, 0.0033471286296844482, 0.0036027138121426105, 0.003870501182973385, 0.00414837384596467, 0.004432590678334236, 0.00472957082092762, 0.005031334236264229, 0.005346917547285557, 0.005668452940881252, 0.005998360924422741, 0.0063363355584442616, 0.006685191765427589, 0.007040069904178381]"
500,38,"[0, 8.724774147594871e-08, 5.155516760169121e-07, 1.6026709772631875e-06, 3.7400616292870836e-06, 7.404035386571195e-06, 1.3077382391202264e-05, 2.1254456441965885e-05, 3.244610707042739e-05, 4.719985736301169e-05, 6.592050340259448e-05, 8.930928015615791e-05, 0.00011789849668275565, 0.0001519501965958625, 0.0001921502553159371, 0.00023853125458117574, 0.0002916737867053598, 0.0003519536694511771, 0.0004192458000034094, 0.0004946559201925993, 0.0005778521299362183, 0.0006689829751849174, 0.0007689627236686647, 0.0008767316467128694, 0.0009939897572621703, 0.0011203300673514605, 0.0012543933698907495, 0.0013984572142362595, 0.001549531240016222, 0.0017096858937293291, 0.0018783240811899304, 0.0020556238014250994, 0.0022413048427551985, 0.0024359426461160183, 0.0026394433807581663, 0.0028510219417512417, 0.0030709095299243927, 0.003299209289252758, 0.003532614093273878, 0.0037762545980513096, 0.0040251025930047035, 0.00427951430901885, 0.004547386895865202, 0.0048096682876348495, 0.005084649659693241, 0.005366225261241198, 0.005656679160892963, 0.005949302576482296, 0.00624967971816659, 0.006552247796207666, 0.006859397981315851]"
500,39,"[0, 3.2585255382855394e-08, 2.269608074811913e-07, 8.141551006701775e-07, 2.134349415428005e-06, 4.607361915986985e-06, 8.71239899424836e-06, 1.4942092093406245e-05, 2.387925997027196e-05, 3.610892599681392e-05, 5.223988046054728e-05, 7.282153819687665e-05, 9.852528455667198e-05, 0.00012986926594749093, 0.00016735475219320506, 0.00021160156757105142, 0.00026304935454390943, 0.0003221101069357246, 0.0003890565421897918, 0.0004649631737265736, 0.0005497658858075738, 0.0006439863354898989, 0.0007476309547200799, 0.0008612146484665573, 0.0009852864313870668, 0.0011173493694514036, 0.0012612487189471722, 0.0014174007810652256, 0.0015834078658372164, 0.0017602130537852645, 0.001946628326550126, 0.002143680118024349, 0.0023520614486187696, 0.002573598176240921, 0.0028047054074704647, 0.0030443340074270964, 0.003295221598818898, 0.0035586131270974874, 0.003830408677458763, 0.00411418080329895, 0.004408090375363827, 0.004709274508059025, 0.005014859605580568, 0.005334236193448305, 0.005666734650731087, 0.006008269265294075, 0.006357864011079073, 0.006713998503983021, 0.007075553759932518, 0.007449382916092873, 0.0078292116522789]"
500,40,"[0, 1.263919813254688e-08, 7.80946152190154e-08, 3.485419028947945e-07, 1.1050755119867972e-06, 2.7281494112685323e-06, 5.687420980393654e-06, 1.0486199244041927e-05, 1.7701131582725793e-05, 2.7889745979337022e-05, 4.173834531684406e-05, 5.982531365589239e-05, 8.279192115878686e-05, 0.00011119757255073637, 0.00014569800987374038, 0.00018680526409298182, 0.00023501562827732414, 0.00029092462500557303, 0.00035478605423122644, 0.0004273614031262696, 0.0005092433420941234, 0.0006005300092510879, 0.0007011482957750559, 0.000812129641417414, 0.000933234638068825, 0.0010641708504408598, 0.0012068210635334253, 0.0013588774017989635, 0.001523360377177596, 0.001698056934401393, 0.0018836251692846417, 0.0020806381944566965, 0.0022896076552569866, 0.002509927609935403, 0.00274109304882586, 0.002983397338539362, 0.00323737901635468, 0.0035022052470594645, 0.0037743474822491407, 0.00406101206317544, 0.0043519027531147, 0.004657018929719925, 0.0049721235409379005, 0.005297244060784578, 0.005633006803691387, 0.0059737577103078365, 0.006323506124317646, 0.006680939346551895, 0.00704912981018424, 0.007425195071846247, 0.007810826413333416]"
500,41,"[0, 3.4041821805885775e-08, 7.840069571329877e-08, 1.730021210732957e-07, 5.01505041938799e-07, 1.3691908407054143e-06, 3.1764684536028653e-06, 6.393584499164717e-06, 1.1564684427867178e-05, 1.9268249161541462e-05, 3.0143324693199247e-05, 4.474836532608606e-05, 6.374350778060034e-05, 8.779343625064939e-05, 0.00011746575910365209, 0.0001533281902084127, 0.00019612189498730004, 0.0002464866265654564, 0.00030482481815852225, 0.00037174156750552356, 0.0004472573345992714, 0.000531429541297257, 0.0006260273512452841, 0.0007309228531084955, 0.0008457339718006551, 0.0009711776510812342, 0.0011078529059886932, 0.0012563418131321669, 0.0014162597944959998, 0.0015862688887864351, 0.0017693620175123215, 0.0019648137968033552, 0.0021713844034820795, 0.002389965346083045, 0.0026183121372014284, 0.0028592057060450315, 0.003113881452009082, 0.0033761472441256046, 0.003653657855466008, 0.0039419434033334255, 0.004242402035742998, 0.004551880527287722, 0.004869931843131781, 0.005197846330702305, 0.005537114571779966, 0.0058902958407998085, 0.006255472544580698, 0.006628489587455988, 0.007011086214333773, 0.007403505966067314, 0.007805931381881237]"
500,42,"[0, 1.6432353788786713e-07, 8.831954119159491e-07, 2.585222546258592e-06, 5.814921678393148e-06, 1.1143911251565441e-05, 1.920801332744304e-05, 3.078288136748597e-05, 4.655974043998867e-05, 6.724348349962384e-05, 9.356143709737808e-05, 0.00012609930126927793, 0.00016574458277318627, 0.00021327033755369484, 0.00026933307526633143, 0.00033455685479566455, 0.00040971662383526564, 0.0004950978909619153, 0.0005911699263378978, 0.0006981006590649486, 0.0008169254870153964, 0.0009482897585257888, 0.001092385035008192, 0.0012494042748585343, 0.0014179905410856009, 0.0016019295435398817, 0.0017988805193454027, 0.0020101440604776144, 0.0022332763765007257, 0.0024707370903342962, 0.00272236461751163, 0.002987250918522477, 0.0032652756199240685, 0.003557229181751609, 0.0038642080035060644, 0.004185860976576805, 0.004520317539572716, 0.004870112985372543, 0.0052299899980425835, 0.005600341130048037, 0.005983553361147642, 0.006383165251463652, 0.006793378386646509, 0.007215488702058792, 0.007648002356290817, 0.008095918223261833, 0.008549487218260765, 0.009015721268951893, 0.009491115808486938, 0.009977485053241253, 0.010467625223100185]"
500,43,"[0, 5.347192200133577e-08, 3.2413467465630674e-07, 1.0673145425244002e-06, 2.6414745661895722e-06, 5.484458142746007e-06, 1.011242602544371e-05, 1.705355134618003e-05, 2.6908639483735897e-05, 4.02695222874172e-05, 5.7736535381991416e-05, 7.980442751431838e-05, 0.00010687953908927739, 0.00014012893370818347, 0.00017976353410631418, 0.00022634246852248907, 0.0002800971269607544, 0.0003420642751734704, 0.000412351218983531, 0.0004910414572805166, 0.0005789826391264796, 0.0006765375728718936, 0.0007837446173653007, 0.0009010816575028002, 0.0010282344883307815, 0.001165041932836175, 0.0013130209408700466, 0.0014716682489961386, 0.001639872556552291, 0.0018190770642831922, 0.0020083803683519363, 0.0022091481368988752, 0.0024189387913793325, 0.002639790065586567, 0.0028719843830913305, 0.0031145508401095867, 0.003366920631378889, 0.0036289605777710676, 0.0039024672005325556, 0.004184710327535868, 0.004476891364902258, 0.004777831025421619, 0.005088743753731251, 0.0054089524783194065, 0.005737279076129198, 0.006073469296097755, 0.0064158677123487, 0.006774167530238628, 0.007134335581213236, 0.007500453852117062, 0.007879052311182022]"
500,44,"[0, 2.7551022796501456e-08, 2.1077869405417005e-07, 7.938414796626603e-07, 2.1286041373969056e-06, 4.629055183613673e-06, 8.799001079751179e-06, 1.5170193364610896e-05, 2.431857501505874e-05, 3.680971349240281e-05, 5.311077620717697e-05, 7.404738425975665e-05, 0.00010009895777329803, 0.00013172245235182345, 0.0001695072860457003, 0.00021396884403657168, 0.0002658724260982126, 0.000325613422319293, 0.00039316454785875976, 0.00046902464237064123, 0.000553727091755718, 0.0006477044080384076, 0.0007514801691286266, 0.0008645306224934757, 0.0009874419774860144, 0.0011199538130313158, 0.0012619036715477705, 0.001413257559761405, 0.001576678128913045, 0.00174840004183352, 0.0019323864253237844, 0.0021266343537718058, 0.0023296396248042583, 0.0025434342678636312, 0.0027692816220223904, 0.0030063344165682793, 0.003252419177442789, 0.003509409725666046, 0.0037751963827759027, 0.004050012212246656, 0.004330514930188656, 0.004622600041329861, 0.004922660067677498, 0.005231661722064018, 0.005550974979996681, 0.005877952557057142, 0.006214609369635582, 0.006558584049344063, 0.006905862130224705, 0.007259031292051077, 0.007617251481860876]"
500,45,"[0, 3.686565364091621e-08, 9.215465723855232e-08, 2.0605597228495753e-07, 5.59545014766627e-07, 1.4508675576507812e-06, 3.271021114414907e-06, 6.4802866290847305e-06, 1.1602212907746434e-05, 1.9225848518544808e-05, 2.9877914130338468e-05, 4.4234886445337906e-05, 6.286708230618387e-05, 8.64926478243433e-05, 0.00011561483552213758, 0.00015091002569533885, 0.00019277899991720915, 0.00024188155657611787, 0.00029871499282307923, 0.00036378909135237336, 0.00043756363447755575, 0.0005203415639698505, 0.0006131515838205814, 0.0007154004997573793, 0.0008276624721474946, 0.0009504087502136827, 0.0010834367712959647, 0.0012278332142159343, 0.001382774324156344, 0.001549482811242342, 0.0017277230508625507, 0.0019163391552865505, 0.0021168661769479513, 0.0023285106290131807, 0.0025508711114525795, 0.0027856312226504087, 0.003030916443094611, 0.003287979168817401, 0.003555649658665061, 0.003833233378827572, 0.004121534060686827, 0.004422795493155718, 0.004729560110718012, 0.005048994440585375, 0.005377480294555426, 0.005712979938834906, 0.006061495281755924, 0.006418142933398485, 0.006784083321690559, 0.007159688975661993, 0.0075452313758432865]"
500,46,"[0, 2.141895727447718e-08, 9.060432404339736e-08, 3.313181196062942e-07, 1.000592874333961e-06, 2.454549985486665e-06, 5.11716370965587e-06, 9.521108040644322e-06, 1.6230293113039806e-05, 2.5787103368202224e-05, 3.876854680129327e-05, 5.5791788327042013e-05, 7.761688175378367e-05, 0.00010476960596861318, 0.00013779537403024733, 0.0001773514086380601, 0.00022394080588128418, 0.0002780737995635718, 0.000340210652211681, 0.00041044445242732763, 0.0004899661871604621, 0.0005786300171166658, 0.0006768862949684262, 0.00078486098209396, 0.000903401873074472, 0.001032079802826047, 0.0011716330191120505, 0.0013220123946666718, 0.0014826951082795858, 0.0016552619636058807, 0.001840057666413486, 0.002035326324403286, 0.0022408138029277325, 0.0024582920596003532, 0.0026870230212807655, 0.0029248022474348545, 0.0031751098576933146, 0.003436132101342082, 0.0037057644221931696, 0.003987646196037531, 0.004279572516679764, 0.004581332206726074, 0.0048920223489403725, 0.005214663688093424, 0.005545396823436022, 0.005882562138140202, 0.00623110868036747, 0.006579115521162748, 0.006942837033420801, 0.007320529315620661, 0.007703264243900776]"
500,47,"[0, 2.7510282052389812e-08, 1.2449586961338355e-07, 4.2126850985368947e-07, 1.1719524763975642e-06, 2.732752363954205e-06, 5.53615382159478e-06, 1.0053830010292586e-05, 1.6832274923217483e-05, 2.641048195073381e-05, 3.945372372982092e-05, 5.647553552989848e-05, 7.79918918851763e-05, 0.00010462484351592138, 0.00013713224325329065, 0.00017580240091774613, 0.00022116482432466, 0.0002736638125497848, 0.00033373862970620394, 0.00040207692654803395, 0.0004788088263012469, 0.0005634730332531035, 0.0006574707222171128, 0.000761643867008388, 0.0008752982830628753, 0.0009986382210627198, 0.00113234284799546, 0.0012764142593368888, 0.001429976080544293, 0.0015945310005918145, 0.001769544556736946, 0.0019551427103579044, 0.0021508238278329372, 0.002356758341193199, 0.0025713760405778885, 0.0027983656618744135, 0.0030368645675480366, 0.003283869009464979, 0.0035407969262450933, 0.0038092187605798244, 0.0040856958366930485, 0.004373244475573301, 0.004670047201216221, 0.004974908195436001, 0.005291453562676907, 0.005617407616227865, 0.005949013400822878, 0.006289237178862095, 0.0066405595280230045, 0.006992452312260866, 0.007357147987931967]"
500,48,"[0, 7.107605881628842e-08, 4.390891206185188e-07, 1.4275112789619016e-06, 3.457342245383188e-06, 7.037525392661337e-06, 1.2710001101368107e-05, 2.109880733769387e-05, 3.2808296964503825e-05, 4.845760122407228e-05, 6.871925143059343e-05, 9.426266478840262e-05, 0.00012577709276229143, 0.00016355326806660742, 0.00020789574773516506, 0.00026038516080006957, 0.00032114743953570724, 0.0003901749150827527, 0.00046892627142369747, 0.0005569537752307951, 0.0006546116783283651, 0.000762091251090169, 0.0008803763194009662, 0.0010088850976899266, 0.0011483500711619854, 0.001299976371228695, 0.0014633291866630316, 0.0016383938491344452, 0.0018249843269586563, 0.002020310377702117, 0.002228707307949662, 0.0024491893127560616, 0.0026824166998267174, 0.002926043001934886, 0.003179690334945917, 0.00344487139955163, 0.0037207109853625298, 0.004010831471532583, 0.004311401396989822, 0.004621426109224558, 0.004941294435411692, 0.005268304608762264, 0.005609272513538599, 0.005959995556622744, 0.006310909520834684, 0.006677428726106882, 0.0070498911663889885, 0.007437812630087137, 0.00783086009323597, 0.008230695500969887, 0.008636241778731346]"
500,49,"[0, 2.1201698174877492e-08, 1.1577428438158677e-07, 4.5126327563593804e-07, 1.339404434475e-06, 3.200731725883088e-06, 6.548880264745094e-06, 1.195525055663893e-05, 2.008914088946767e-05, 3.163704604958184e-05, 4.719433854916133e-05, 6.761629629181698e-05, 9.340199176222086e-05, 0.00012532311666291207, 0.00016405241331085563, 0.0002102851722156629, 0.00026464604889042675, 0.00032736576395109296, 0.00039982673479244113, 0.00048184822662733495, 0.0005745270755141973, 0.0006780792027711868, 0.0007928794366307557, 0.0009188028052449226, 0.0010561932576820254, 0.0012050843797624111, 0.0013669206527993083, 0.0015419163974002004, 0.0017302741762250662, 0.0019315342651680112, 0.0021442861761897802, 0.0023711160756647587, 0.00261008832603693, 0.0028622422832995653, 0.0031262424308806658, 0.003405551193282008, 0.0036981343291699886, 0.004000588785856962, 0.004317231941968203, 0.004644348751753569, 0.004982557613402605, 0.005331871099770069, 0.005701212678104639, 0.006078802514821291, 0.00646576751023531, 0.006866849958896637, 0.0072761657647788525, 0.007689886260777712, 0.008123612031340599, 0.008562780916690826, 0.009014389477670193]"
1000,0,"[0, 1.8053651018590244e-08, 1.2508930069543567e-07, 4.994946039005299e-07, 1.4141644442133838e-06, 3.200331093466957e-06, 6.20672926743282e-06, 1.0791396562126465e-05, 1.7290920368395746e-05, 2.601985033834353e-05, 3.727251532836817e-05, 5.128794509801082e-05, 6.825398304499686e-05, 8.836298366077244e-05, 0.0001116993444156833, 0.00013832909462507814, 0.00016833882546052337, 0.0002017514780163765, 0.00023856808547861874, 0.0002787176345009357, 0.0003221127262804657, 0.0003684439288917929, 0.0004179435782134533, 0.0004703216254711151, 0.0005255760042928159, 0.0005834743496961892, 0.0006438568234443665, 0.0007061241776682436, 0.0007708696066401899, 0.0008374351309612393, 0.0009057769784703851, 0.0009755000937730074, 0.0010469811968505383, 0.0011193732498213649, 0.001193020842038095, 0.0012683315435424447, 0.001343766925856471, 0.0014200257137417793, 0.001496937358751893, 0.0015740316594019532, 0.0016514352755621076, 0.0017295517027378082, 0.0018076301785185933, 0.00188521109521389, 0.001963263377547264, 0.0020404390525072813, 0.002117709256708622, 0.0021942181047052145, 0.0022705704905092716, 0.002345870016142726, 0.002420980017632246]"
1000,1,"[0, 1.8839134696690962e-08, 1.6283816250961536e-07, 6.448395879488089e-07, 1.7555453268869314e-06, 3.827294676739257e-06, 7.198805178632028e-06, 1.2199737284390721e-05, 1.915677057695575e-05, 2.8345513783278875e-05, 3.998219835921191e-05, 5.4310694395098835e-05, 7.149387965910137e-05, 9.160977060673758e-05, 0.00011478135274956003, 0.0001410418190062046, 0.00017035167547874153, 0.00020275218412280083, 0.00023829896235838532, 0.0002768291160464287, 0.00031823726021684706, 0.0003623946977313608, 0.0004089727299287915, 0.00045823052641935647, 0.0005097558023408055, 0.0005636487621814013, 0.0006196909816935658, 0.0006770830368623137, 0.0007363302865996957, 0.0007973953615874052, 0.0008596536354161799, 0.0009231443400494754, 0.0009876854019239545, 0.0010529988212510943, 0.0011191179510205984, 0.0011859837686643004, 0.0012536350404843688, 0.0013218173990026116, 0.0013890474801883101, 0.0014572452055290341, 0.0015251253498718143, 0.0015935685951262712, 0.001661498099565506, 0.0017291823169216514, 0.0017968792235478759, 0.0018641892820596695, 0.0019309853669255972, 0.0019968736451119184, 0.0020623209420591593, 0.0021275049075484276, 0.002191990613937378]"
1000,2,"[0, 2.3038882801529326e-08, 1.979965560394703e-07, 7.51052198211255e-07, 1.9683604932652088e-06, 4.1556677388143726e-06, 7.637385351699777e-06, 1.2715700904664118e-05, 1.9643724954221398e-05, 2.8683991331490688e-05, 4.006674498668872e-05, 5.390365913626738e-05, 7.039058255031705e-05, 8.95774137461558e-05, 0.00011155130050610751, 0.00013628066517412663, 0.00016386245260946453, 0.00019422352488618344, 0.00022738386178389192, 0.0002630538074299693, 0.00030139434966258705, 0.0003420892171561718, 0.00038526669959537685, 0.0004306734190322459, 0.00047813975834287703, 0.00052741909166798, 0.0005787500413134694, 0.00063154730014503, 0.0006861151196062565, 0.0007416477310471237, 0.0007985365227796137, 0.000856781261973083, 0.0009162770002149045, 0.0009764208225533366, 0.0010368425864726305, 0.0010983592364937067, 0.0011603764723986387, 0.0012225020909681916, 0.0012852863874286413, 0.0013481888454407454, 0.0014110126066952944, 0.0014742069179192185, 0.001537314965389669, 0.0016001942567527294, 0.0016628316370770335, 0.001725088688544929, 0.0017872906755656004, 0.0018492232775315642, 0.0019109862623736262, 0.001971435034647584, 0.002031567972153425]"
1000,3,"[0, 2.0751880214220364e-08, 2.5381476476127318e-08, 5.7722374435797974e-08, 2.8918123007315444e-07, 9.75337343334104e-07, 2.4210419269365957e-06, 4.952733888785588e-06, 8.894768143363763e-06, 1.4552069842466153e-05, 2.2228023226489313e-05, 3.217326957383193e-05, 4.458829062059522e-05, 5.9723104641307145e-05, 7.761985762044787e-05, 9.849476191448048e-05, 0.0001222742284880951, 0.000149181840242818, 0.00017917697550728917, 0.000212130238651298, 0.0002481455449014902, 0.00028706365264952183, 0.0003289030573796481, 0.0003734770289156586, 0.0004207503516227007, 0.00047055730829015374, 0.0005228316294960678, 0.0005772938602603972, 0.0006340031395666301, 0.0006924589979462326, 0.0007528335554525256, 0.0008146926411427557, 0.0008785207755863667, 0.0009431145736016333, 0.0010092841694131494, 0.0010765308979898691, 0.001144513487815857, 0.0012135013239458203, 0.001282688113860786, 0.0013527023838832974, 0.001423657638952136, 0.0014945932198315859, 0.0015655806055292487, 0.001636640983633697, 0.0017075877403840423, 0.0017793665174394846, 0.001850730855949223, 0.0019214055500924587, 0.001991831697523594, 0.002062310930341482, 0.0021325231064110994]"
1000,4,"[0, 3.132661419158467e-08, 2.446877260808833e-07, 8.845768775245233e-07, 2.251718342449749e-06, 4.670520411309553e-06, 8.470571629004553e-06, 1.3946910257800482e-05, 2.1408261090982705e-05, 3.1103667424758896e-05, 4.323519897297956e-05, 5.799213977297768e-05, 7.55142027628608e-05, 9.578219760442153e-05, 0.000118923322588671, 0.00014504598220810294, 0.00017416279297322035, 0.00020607252372428775, 0.0002407385763945058, 0.0002782013325486332, 0.0003184179950039834, 0.0003610567073337734, 0.0004061199724674225, 0.0004534572653938085, 0.0005029914318583906, 0.0005544114392250776, 0.0006076919380575418, 0.0006624875823035836, 0.0007190806791186333, 0.0007768344948999584, 0.0008359687053598464, 0.0008959088590927422, 0.0009570164256729186, 0.0010185888968408108, 0.0010806794743984938, 0.0011438827496021986, 0.0012070706579834223, 0.0012709193397313356, 0.0013347866479307413, 0.0013984172837808728, 0.0014625416370108724, 0.0015265714609995484, 0.0015902243321761489, 0.0016531611327081919, 0.0017157407710328698, 0.001778298057615757, 0.001840522512793541, 0.001901591313071549, 0.0019627695437520742, 0.0020233336836099625, 0.0020831997971981764]"
1000,5,"[0, 1.3376386220897984e-08, 1.1274953415352229e-08, 5.646959166938359e-08, 3.36346204221627e-07, 1.1175343388458714e-06, 2.711370370889199e-06, 5.450326625577873e-06, 9.659400348027702e-06, 1.5660602002753876e-05, 2.3693550247116946e-05, 3.4046588552882895e-05, 4.6953256969572976e-05, 6.261801172513515e-05, 8.114979573292658e-05, 0.00010259661212330684, 0.00012708485883194953, 0.00015462233568541706, 0.00018527638167142868, 0.0002189777878811583, 0.0002556768013164401, 0.00029535600333474576, 0.0003377630782779306, 0.0003830428177025169, 0.00043095354340039194, 0.00048134554526768625, 0.0005340095376595855, 0.0005888878949917853, 0.0006457968847826123, 0.0007045024540275335, 0.0007650673505850136, 0.0008272478589788079, 0.0008906215080060065, 0.000955315597821027, 0.0010210132459178567, 0.0010877415770664811, 0.0011553424410521984, 0.0012237782357260585, 0.0012926844647154212, 0.0013620625250041485, 0.0014319424517452717, 0.001501927268691361, 0.001572353532537818, 0.0016424809582531452, 0.0017125054728239775, 0.0017827153205871582, 0.0018524565966799855, 0.001922329654917121, 0.0019914100412279367, 0.002060254802927375, 0.002128535881638527]"
1000,6,"[0, 7.794754175449725e-09, 8.457309519371847e-08, 3.838788416032912e-07, 1.122720163948543e-06, 2.556042090873234e-06, 4.944284228258766e-06, 8.557683941035066e-06, 1.3622187907458283e-05, 2.0375069652800448e-05, 2.8994194508413784e-05, 3.958987508667633e-05, 5.235055141383782e-05, 6.73661197652109e-05, 8.47121118567884e-05, 0.00010435945296194404, 0.00012641029024962336, 0.00015073998656589538, 0.00017745439254213125, 0.00020640526781789958, 0.00023752773995511234, 0.00027077607228420675, 0.0003061202878598124, 0.00034341300488449633, 0.0003823966544587165, 0.00042314769234508276, 0.00046552353887818754, 0.0005090997437946498, 0.0005543290753848851, 0.0006010212819091976, 0.0006488975486718118, 0.0006976338918320835, 0.0007473056321032345, 0.0007981411181390285, 0.0008494313806295395, 0.0009015827672556043, 0.0009540593600831926, 0.0010067602852359414, 0.001060212031006813, 0.0011137505061924458, 0.0011677710572257638, 0.0012218315387144685, 0.001276018563657999, 0.0013302748557180166, 0.0013844381319358945, 0.0014388255076482892, 0.0014924586284905672, 0.0015460015274584293, 0.0015995402354747057, 0.0016523158410564065, 0.0017050527967512608]"
1000,7,"[0, 1.0316129284149156e-08, 1.188604201729504e-07, 5.250519734545378e-07, 1.5034066791486111e-06, 3.3701637676131213e-06, 6.449378361139679e-06, 1.1062403245887253e-05, 1.751207855704706e-05, 2.6053201509057544e-05, 3.6905836168443784e-05, 5.028536543250084e-05, 6.628226401517168e-05, 8.506411541020498e-05, 0.0001067070261342451, 0.0001312369859078899, 0.0001586960133863613, 0.00018898845883086324, 0.0002220397727796808, 0.0002578591229394078, 0.0002962770813610405, 0.00033721799263730645, 0.000380466430215165, 0.00042590254452079535, 0.00047370733227580786, 0.0005234780255705118, 0.000574843492358923, 0.0006277853390201926, 0.0006822545547038317, 0.0007382060284726322, 0.0007952630403451622, 0.0008533098152838647, 0.0009123875061050057, 0.0009719283552840352, 0.001032380387187004, 0.0010931852739304304, 0.0011543631553649902, 0.0012160928454250097, 0.0012776101939380169, 0.0013387195067480206, 0.0014001723611727357, 0.001461660023778677, 0.0015229163691401482, 0.0015837036771699786, 0.001644353149458766, 0.0017043125117197633, 0.0017637718701735139, 0.001822869060561061, 0.0018814512295648456, 0.0019383884500712156, 0.0019955181051045656]"
1000,8,"[0, 4.1018328289510464e-08, 2.9328680284379516e-07, 1.0093639275510213e-06, 2.4861776637408184e-06, 5.04209810969769e-06, 8.994426934805233e-06, 1.4636758351116441e-05, 2.2255455405684188e-05, 3.204711902071722e-05, 4.4240390707273036e-05, 5.9001147747039795e-05, 7.643817662028596e-05, 9.665457037044689e-05, 0.00011968489707214758, 0.00014554368681274354, 0.0001741856976877898, 0.00020555978699121624, 0.00023974731448106468, 0.00027646636590361595, 0.0003157677419949323, 0.00035738671431317925, 0.00040117514436133206, 0.0004471981665119529, 0.000495266867801547, 0.0005451895412988961, 0.0005966424942016602, 0.0006497157737612724, 0.0007041511707939208, 0.0007595808710902929, 0.0008161963196471334, 0.0008737395401112735, 0.0009322991245426238, 0.000991292530670762, 0.0010510579450055957, 0.00111095211468637, 0.001171067706309259, 0.0012314828345552087, 0.0012919730506837368, 0.0013525980757549405, 0.0014130565105006099, 0.001472615054808557, 0.001532734022475779, 0.0015921277226880193, 0.001651922706514597, 0.0017109683249145746, 0.0017692322144284844, 0.0018272078596055508, 0.001884298399090767, 0.001941209309734404, 0.001997440354898572]"
