hidden_dim,iteration,rel_norms
256,42,"[0, 1.3297173495629977e-07, 4.836443281419633e-07, 1.046052602760028e-06, 1.788166628102772e-06, 2.783050604193704e-06, 3.911919975507772e-06, 5.312265784596093e-06, 6.9750958573422395e-06, 8.72348937264178e-06, 1.0445008228998631e-05, 1.2624709597730543e-05, 1.4884161828376818e-05, 1.728475581330713e-05, 1.9912216885131784e-05, 2.3174337911768816e-05, 2.622352803882677e-05, 2.9539063689298928e-05, 3.273068068665452e-05, 3.614186425693333e-05, 3.982601992902346e-05, 4.3545354856178164e-05, 4.750236985273659e-05, 5.184728797757998e-05, 5.630388477584347e-05, 6.0490383475553244e-05, 6.527427467517555e-05, 7.034274312900379e-05, 7.563034887425601e-05, 8.108569454634562e-05, 8.680007886141539e-05, 9.242926171282306e-05, 9.834572119871154e-05, 0.00010409633250674233, 0.00010996392666129395, 0.00011620922305155545, 0.00012267455167602748, 0.00012874881213065237, 0.00013492652215063572, 0.00014158221893012524, 0.0001487961708335206, 0.0001553939509904012, 0.00016222380509134382, 0.00016933515144046396, 0.0001762531464919448, 0.00018345819262322038, 0.00019065153901465237, 0.0001981836394406855, 0.0002061961276922375, 0.0002141684526577592, 0.00022174873447511345]"
256,43,"[0, 2.690536016203282e-09, 1.0077225276461377e-08, 2.2231635199432276e-08, 3.8119431167160656e-08, 5.772570688122869e-08, 8.209007518189537e-08, 1.1000823718632091e-07, 1.425383260311719e-07, 1.7790733863876085e-07, 2.206127618364917e-07, 2.6432823574396025e-07, 3.1480328743782593e-07, 3.724688042439084e-07, 4.3449051645438885e-07, 4.978605261385383e-07, 5.698842642232194e-07, 6.428913934541924e-07, 7.173670724114345e-07, 7.999360605026595e-07, 8.803738182905363e-07, 9.746067917149048e-07, 1.0709744628911722e-06, 1.174858994090755e-06, 1.273899215448182e-06, 1.3839220400768681e-06, 1.494511820965272e-06, 1.607458216312807e-06, 1.719881538519985e-06, 1.8377816104475642e-06, 1.9573869849409675e-06, 2.0902791675325716e-06, 2.2195577003003564e-06, 2.359369318583049e-06, 2.5019573968165787e-06, 2.6424377210787497e-06, 2.7838443656946765e-06, 2.9309678666322725e-06, 3.0848211736156372e-06, 3.2470375117554795e-06, 3.4213942399219377e-06, 3.587523679016158e-06, 3.7626962239301065e-06, 3.940705937566236e-06, 4.118624474358512e-06, 4.2906190174107905e-06, 4.473592980502872e-06, 4.663342679123161e-06, 4.866679319093237e-06, 5.063095613877522e-06, 5.267116648610681e-06]"
256,44,"[0, 1.9651973559575708e-07, 7.203782956821669e-07, 1.6068157719928422e-06, 2.8207425657456042e-06, 4.384768999443622e-06, 6.256178949115565e-06, 8.48114268592326e-06, 1.0978463251376525e-05, 1.3866103472537361e-05, 1.71176598087186e-05, 2.0576708266162314e-05, 2.434849739074707e-05, 2.8560596547322348e-05, 3.306247526779771e-05, 3.806762470048852e-05, 4.3365162127884105e-05, 4.8771529691293836e-05, 5.428714575828053e-05, 6.062919055693783e-05, 6.719739030813798e-05, 7.414336869260296e-05, 8.108056499622762e-05, 8.85859553818591e-05, 9.638774645281956e-05, 0.00010444654617458582, 0.00011272084520896897, 0.00012132959091104567, 0.00013018902973271906, 0.00013921826030127704, 0.00014874768385197967, 0.00015848012117203325, 0.00016848297673277557, 0.0001785771455615759, 0.00018874167290050536, 0.00019941020582336932, 0.00021043048764113337, 0.00022169423755258322, 0.0002333392039872706, 0.0002453360357321799, 0.00025693330098874867, 0.0002689906978048384, 0.0002817645145114511, 0.00029481991077773273, 0.0003079715825151652, 0.0003213977033738047, 0.000335624732542783, 0.0003496339195407927, 0.0003636627225205302, 0.0003777093079406768, 0.00039228363311849535]"
256,45,"[0, 2.17198873997404e-07, 7.62449701596779e-07, 1.599730467205518e-06, 2.9597615593957016e-06, 4.7746821110195015e-06, 7.009450655459659e-06, 9.229228453477845e-06, 1.2221287761349231e-05, 1.5639541743439622e-05, 1.867004539235495e-05, 2.2213400370674208e-05, 2.472866981406696e-05, 2.9275130145833828e-05, 3.371823186171241e-05, 3.776158337132074e-05, 4.213806823827326e-05, 4.8454501666128635e-05, 5.389211219153367e-05, 5.934149885433726e-05, 6.574485450983047e-05, 7.387533696601167e-05, 8.172325760824606e-05, 8.858495129970834e-05, 9.545418288325891e-05, 0.00010405611101305112, 0.00011203159374417737, 0.00012112900731153786, 0.00013151582970749587, 0.0001457750768167898, 0.0001566405699122697, 0.00016767304623499513, 0.0001790271926438436, 0.00019059714395552874, 0.0002029405877692625, 0.00021548541553784162, 0.00022727933537680656, 0.00023993798822630197, 0.0002510454796720296, 0.00025977904442697763, 0.000274159072432667, 0.0002867586154025048, 0.00030492577934637666, 0.00032180914422497153, 0.00033821287797763944, 0.00035129167372360826, 0.00036912725772708654, 0.00038275253609754145, 0.0003976093139499426, 0.00041115275234915316, 0.00042529398342594504]"
256,46,"[0, 3.329845696953271e-07, 1.306047465732263e-06, 2.8878398552478757e-06, 5.127817985339789e-06, 8.018469088710845e-06, 1.1591506336117163e-05, 1.5749230442452244e-05, 2.0535115254460834e-05, 2.597749698907137e-05, 3.192304211552255e-05, 3.8502046663779765e-05, 4.584580528899096e-05, 5.353725282475352e-05, 6.183515506563708e-05, 7.061372889438644e-05, 8.014520426513627e-05, 9.020577999763191e-05, 0.00010070005373563617, 0.00011165792966494337, 0.00012344587594270706, 0.00013571545423474163, 0.00014799316704738885, 0.00016132232849486172, 0.0001751011877786368, 0.00018936966080218554, 0.00020395900355651975, 0.0002196288842242211, 0.00023517942463513464, 0.0002513977524358779, 0.00026804269873537123, 0.0002852442557923496, 0.0003031310043297708, 0.00032162913703359663, 0.00034041586332023144, 0.000359992467565462, 0.000379412027541548, 0.00039945176104083657, 0.00042072238284163177, 0.00044134867493994534, 0.0004627896414604038, 0.0004847802047152072, 0.0005069429753348231, 0.0005295040900819004, 0.0005522617138922215, 0.0005759011255577207, 0.0005999961285851896, 0.0006242000963538885, 0.0006489165243692696, 0.0006744771962985396, 0.0007001595804467797]"
256,47,"[0, 5.786672119256764e-08, 2.0216667451222747e-07, 4.1984003473771736e-07, 7.496479952351365e-07, 1.1660491736620315e-06, 1.7710763131617568e-06, 2.319773102499312e-06, 2.990278062497964e-06, 3.7414788494061213e-06, 4.661532784666633e-06, 5.634448825730942e-06, 6.6074794631276745e-06, 7.732839549134951e-06, 8.95396624400746e-06, 1.0183960512222257e-05, 1.1741427442757413e-05, 1.314301789534511e-05, 1.4682347682537511e-05, 1.646650707698427e-05, 1.842154779296834e-05, 2.0275152564863674e-05, 2.204196607635822e-05, 2.395764931861777e-05, 2.5955188903026283e-05, 2.8016547730658203e-05, 3.060892777284607e-05, 3.286386709078215e-05, 3.521826511132531e-05, 3.75183044525329e-05, 4.032196375192143e-05, 4.296663246350363e-05, 4.560289016808383e-05, 4.842152338824235e-05, 5.155500184628181e-05, 5.4715637816116214e-05, 5.734922524425201e-05, 6.067486901883967e-05, 6.361130363075063e-05, 6.664213287876919e-05, 6.991982809267938e-05, 7.299108256120235e-05, 7.60436087148264e-05, 7.905141683295369e-05, 8.294585859403014e-05, 8.658086881041527e-05, 9.033998503582552e-05, 9.393758227815852e-05, 9.775556827662513e-05, 0.00010162793478230014, 0.00010570415906840935]"
256,48,"[0, 1.462460197387827e-08, 5.606518271861205e-08, 1.2766035695221944e-07, 2.2255213139033003e-07, 3.4619975508576317e-07, 4.954223982167605e-07, 6.741386187059106e-07, 8.812999112706166e-07, 1.106631088987342e-06, 1.363903265882982e-06, 1.6445283108623698e-06, 1.95103234545968e-06, 2.282818968524225e-06, 2.6466552753845463e-06, 3.024908437510021e-06, 3.4485419746488333e-06, 3.902624939655652e-06, 4.3672289393725805e-06, 4.86598355564638e-06, 5.368661277316278e-06, 5.917176622460829e-06, 6.490553914773045e-06, 7.089802238624543e-06, 7.714349521847907e-06, 8.363997039850801e-06, 9.032047273649368e-06, 9.724941264721565e-06, 1.0438629942655098e-05, 1.1189593351446092e-05, 1.1973391337960493e-05, 1.2796126611647196e-05, 1.3631730325869285e-05, 1.4475769603450317e-05, 1.5351202819147147e-05, 1.6257923562079668e-05, 1.7162181393359788e-05, 1.8103999536833726e-05, 1.907811383716762e-05, 2.006499926210381e-05, 2.1090330847073346e-05, 2.215313543274533e-05, 2.320478051842656e-05, 2.4294049580930732e-05, 2.54392834904138e-05, 2.6600346245686524e-05, 2.780469185381662e-05, 2.8977250622119755e-05, 3.0211636840249412e-05, 3.1466504879062995e-05, 3.2702293538022786e-05]"
256,49,"[0, 7.461491350113647e-06, 1.215839984070044e-05, 1.7682727047940716e-05, 2.560963184805587e-05, 3.7782916479045525e-05, 4.7767494834261015e-05, 5.7536693930160254e-05, 8.248172525782138e-05, 9.147903620032594e-05, 0.00010371899406891316, 0.00010930636199191213, 0.00012092397082597017, 0.0001360801252303645, 0.00014937753439880908, 0.00016420158499386162, 0.00017871224554255605, 0.0001942869130289182, 0.00021098215074744076, 0.0002536200627218932, 0.0002722911012824625, 0.0002977194089908153, 0.0003196441102772951, 0.00034575097379274666, 0.0003751106560230255, 0.0003925924247596413, 0.0004294961108826101, 0.00046004148316569626, 0.0004953175666742027, 0.000519608031027019, 0.0005332687287591398, 0.0005642820033244789, 0.0006647414993494749, 0.0006927522481419146, 0.0007131835445761681, 0.000741159834433347, 0.0007587961154058576, 0.0007945000543259084, 0.000807654345408082, 0.0008606214541941881, 0.0009029686916619539, 0.0009421526337973773, 0.0009410427301190794, 0.0009775101207196712, 0.0010002913186326623, 0.0010434017749503255, 0.0010609528981149197, 0.001064677839167416, 0.0010869728866964579, 0.0011345328530296683, 0.0011874719057232141]"
512,0,"[0, 9.99743505758488e-08, 3.6035694961356057e-07, 7.448803671650239e-07, 1.3004357697354862e-06, 2.0649665657401783e-06, 2.9819216251780745e-06, 4.020745564048411e-06, 5.258301825961098e-06, 6.692467195534846e-06, 8.2418537203921e-06, 9.973269698093645e-06, 1.1700101822498254e-05, 1.3564633263740689e-05, 1.5839423213037662e-05, 1.7778378605726175e-05, 2.0215011318214238e-05, 2.273975951538887e-05, 2.52405516221188e-05, 2.81998381979065e-05, 3.096467844443396e-05, 3.403030859772116e-05, 3.732184268301353e-05, 4.0624800021760166e-05, 4.411924965097569e-05, 4.749699292005971e-05, 5.120192145113833e-05, 5.475819853018038e-05, 5.845270788995549e-05, 6.217914778972045e-05, 6.644409586442634e-05, 7.045109668979421e-05, 7.509754505008459e-05, 7.900510536273941e-05, 8.389499998884276e-05, 8.851222082739696e-05, 9.305436833528802e-05, 9.721495734993368e-05, 0.00010214401117991656, 0.00010666390880942345, 0.00011157312110299245, 0.00011690385872498155, 0.00012189905100967735, 0.00012715590128209442, 0.00013301345461513847, 0.000138357441755943, 0.000144070407259278, 0.00014944739814382046, 0.00015511663514189422, 0.00016151953605003655, 0.00016716113896109164]"
512,1,"[0, 4.614928457158385e-07, 2.206975295848679e-06, 3.626726311267703e-06, 5.8930190789396875e-06, 8.508986866218038e-06, 1.1831211850221734e-05, 1.544439328426961e-05, 2.0801089704036713e-05, 2.4400240363320336e-05, 3.039272633031942e-05, 3.5670105717144907e-05, 4.157669536652975e-05, 4.778156289830804e-05, 5.3755571570945904e-05, 6.0544833104358986e-05, 6.728860171278939e-05, 7.534483302151784e-05, 8.588179480284452e-05, 9.573041461408138e-05, 0.00010613188351271674, 0.00011583232844714075, 0.0001256374962395057, 0.0001381760521326214, 0.00014884816482663155, 0.0001614687207620591, 0.00017321539053227752, 0.0001839381002355367, 0.00019822412286885083, 0.0002110116183757782, 0.00022424993221648037, 0.0002397624048171565, 0.0002562856243457645, 0.00027024687733501196, 0.0002881877589970827, 0.00030458206310868263, 0.0003204149834346026, 0.0003416732943151146, 0.0003614507440943271, 0.00038160066469572484, 0.00040158198680728674, 0.00041799849714152515, 0.00043597473995760083, 0.000458136317320168, 0.00047936683404259384, 0.0005012678448110819, 0.0005277515738271177, 0.0005484558059833944, 0.0005706317024305463, 0.0005967110046185553, 0.0006255561020225286]"
512,2,"[0, 1.0036061439677724e-06, 3.909814495273167e-06, 8.769618943915702e-06, 1.5457830158993602e-05, 2.4211340132751502e-05, 3.503894913592376e-05, 4.766532947542146e-05, 6.0707501688739285e-05, 7.67917008488439e-05, 9.339551615994424e-05, 0.00011077850649598986, 0.00013146230776328593, 0.00015358153905253857, 0.00017675579874776304, 0.00020251143723726273, 0.00023003884416539222, 0.000259790918789804, 0.0002881311811506748, 0.0003204835229553282, 0.00035545715945772827, 0.0003868016938213259, 0.00042654384742490947, 0.00046626466792076826, 0.0005098035326227546, 0.0005525854649022222, 0.0005960238049738109, 0.00064520922023803, 0.0006891097291372716, 0.0007405228679999709, 0.0007928541745059192, 0.0008443253464065492, 0.0008995256503112614, 0.0009560217149555683, 0.0010122853564098477, 0.0010723714949563146, 0.0011394033208489418, 0.0012041330337524414, 0.0012731591705232859, 0.0013485169038176537, 0.001415732316672802, 0.0014849803410470486, 0.0015566603979095817, 0.0016353344544768333, 0.0017079097451642156, 0.0017902619438245893, 0.0018695699982345104, 0.0019459956092759967, 0.002023225650191307, 0.002103951293975115, 0.0021884161978960037]"
512,3,"[0, 2.130866647576113e-07, 8.257920853793621e-07, 1.8680273115023738e-06, 3.293649569968693e-06, 5.135683295520721e-06, 7.376840585493483e-06, 1.0000440852309112e-05, 1.3005795153731015e-05, 1.6428890376118943e-05, 2.0354793377919123e-05, 2.451089494570624e-05, 2.8996999390074052e-05, 3.395518069737591e-05, 3.935158747481182e-05, 4.5048473111819476e-05, 5.103254079585895e-05, 5.750721538788639e-05, 6.433766975533217e-05, 7.16480499249883e-05, 7.910316344350576e-05, 8.70600197231397e-05, 9.541673352941871e-05, 0.0001042419535224326, 0.00011340323544573039, 0.00012272990716155618, 0.0001325637276750058, 0.00014277610171120614, 0.0001534841867396608, 0.00016446146764792502, 0.00017554877558723092, 0.00018729388830251992, 0.00019921199418604374, 0.00021173532877583057, 0.00022446273942478, 0.00023751029220875353, 0.0002513163781259209, 0.0002650491369422525, 0.0002790587313938886, 0.0002933242649305612, 0.00030790254822932184, 0.0003228039713576436, 0.0003390658530406654, 0.00035462560481391847, 0.00037098804023116827, 0.00038697972195222974, 0.00040329841431230307, 0.00042059848783537745, 0.00043796448153443635, 0.00045595550909638405, 0.0004742448218166828]"
512,4,"[0, 1.0336462992199813e-06, 2.6753154998004902e-06, 4.172375611233292e-06, 6.791442501707934e-06, 9.867360859061591e-06, 1.290076852455968e-05, 1.8407303286949173e-05, 2.1654290321748704e-05, 2.8081309210392646e-05, 3.3178373996634036e-05, 3.976741209044121e-05, 4.663674917537719e-05, 5.406830314313993e-05, 6.23944288236089e-05, 7.031321001704782e-05, 7.910135173005983e-05, 8.936233643908054e-05, 0.00010064275556942448, 0.00011024598643416539, 0.00012112146214349195, 0.00013187574222683907, 0.0001480481878388673, 0.00016111427976284176, 0.0001752196258166805, 0.00019039261678699404, 0.00020427291747182608, 0.00021983553597237915, 0.0002337954065296799, 0.0002494719810783863, 0.00026191232609562576, 0.00027586723444983363, 0.00029256753623485565, 0.00030870456248521805, 0.00032214881503023207, 0.000341476290486753, 0.00035666010808199644, 0.0003758161037694663, 0.000396525691030547, 0.00041499946382828057, 0.00043040752643719316, 0.0004504723474383354, 0.0004714715469162911, 0.0004917681217193604, 0.0005083763971924782, 0.0005301290075294673, 0.0005471397307701409, 0.0005701305926777422, 0.0006009844364598393, 0.0006232296582311392, 0.000646895554382354]"
512,5,"[0, 6.264536409616994e-07, 2.382321099503315e-06, 5.022540335630765e-06, 8.646950846014079e-06, 1.3567068890552036e-05, 1.979063199541997e-05, 2.6549119866103865e-05, 3.5107350413454697e-05, 4.4893564336234704e-05, 5.5177893955260515e-05, 6.681631930405274e-05, 7.973406900418922e-05, 9.328529267804697e-05, 0.00010911488789133728, 0.00012570517719723284, 0.0001432283315807581, 0.0001615543442312628, 0.00018096556595992297, 0.00020097970264032483, 0.00022278606775216758, 0.00024510498042218387, 0.00026856575277633965, 0.0002938841935247183, 0.0003189972194377333, 0.0003451978845987469, 0.00037184866960160434, 0.00039996375562623143, 0.00042969698552042246, 0.0004582693218253553, 0.0004897246253676713, 0.0005224801134318113, 0.0005555929965339601, 0.0005904041463509202, 0.0006255691405385733, 0.0006603762158192694, 0.0006972419214434922, 0.0007355274283327162, 0.0007738348213024437, 0.0008115947130136192, 0.0008535521337762475, 0.0008941220585256815, 0.0009363507851958275, 0.0009800427360460162, 0.0010241459822282195, 0.00106913095805794, 0.0011150187347084284, 0.0011587379267439246, 0.0012068592477589846, 0.0012540267780423164, 0.0013052235590294003]"
512,6,"[0, 6.470292390758914e-08, 2.2598382543037587e-07, 5.116305601404747e-07, 8.576541858928977e-07, 1.3402119520833367e-06, 1.890765929601912e-06, 2.57298165706743e-06, 3.325923444208456e-06, 4.200164312351262e-06, 5.1434353736112826e-06, 6.112775736255571e-06, 7.209713203337742e-06, 8.36932122183498e-06, 9.660840078140609e-06, 1.105571755033452e-05, 1.2524246812972706e-05, 1.4045457646716386e-05, 1.5574172721244395e-05, 1.7223101167473942e-05, 1.8940763766295277e-05, 2.076926284644287e-05, 2.2661281036562286e-05, 2.455853609717451e-05, 2.655879688973073e-05, 2.87260627374053e-05, 3.095437932643108e-05, 3.3276544854743406e-05, 3.566379746189341e-05, 3.802019637078047e-05, 4.0322909626411274e-05, 4.272167643648572e-05, 4.5286920794751495e-05, 4.7702924348413944e-05, 5.021534161642194e-05, 5.2766568842343986e-05, 5.5492644605692476e-05, 5.825686457683332e-05, 6.099214078858495e-05, 6.401535210898146e-05, 6.67575077386573e-05, 6.973504787310958e-05, 7.270174683071673e-05, 7.566803105873987e-05, 7.871352136135101e-05, 8.181931480066851e-05, 8.491693006362766e-05, 8.807736594462767e-05, 9.116887667914852e-05, 9.454368409933522e-05, 9.804424189496785e-05]"
512,7,"[0, 2.3151390848852316e-07, 9.086439263228385e-07, 2.021686896114261e-06, 3.5973594094684813e-06, 5.5942659855645616e-06, 8.078504833974876e-06, 1.0915776329056825e-05, 1.4072698832023889e-05, 1.764759872457944e-05, 2.1630348783219233e-05, 2.5958801415981725e-05, 3.07254413201008e-05, 3.6014891520608217e-05, 4.163833727943711e-05, 4.7802834160393104e-05, 5.414720726548694e-05, 6.066640344215557e-05, 6.780758121749386e-05, 7.535184704465792e-05, 8.291799895232543e-05, 9.101822797674686e-05, 9.961368050426245e-05, 0.00010830987594090402, 0.00011745205847546458, 0.00012673440505750477, 0.00013658821990247816, 0.00014666041533928365, 0.00015722541138529778, 0.00016830817912705243, 0.00018006321624852717, 0.0001915083994390443, 0.00020364427473396063, 0.00021600454056169838, 0.00022848087246529758, 0.00024108856450766325, 0.0002545302268117666, 0.0002684340870473534, 0.0002819822693709284, 0.00029639547574333847, 0.0003104102215729654, 0.00032515943166799843, 0.0003404382732696831, 0.0003557566087692976, 0.00037176290061324835, 0.00038795123691670597, 0.00040366422035731375, 0.0004200900439172983, 0.0004369193338789046, 0.0004535239131655544, 0.000470698403660208]"
512,8,"[0, 5.940209462096391e-07, 2.3215457076730672e-06, 5.07641698277439e-06, 8.933611752581783e-06, 1.3993039829074405e-05, 2.0101817426620983e-05, 2.71203007287113e-05, 3.512090916046873e-05, 4.4375865400070325e-05, 5.455297286971472e-05, 6.574331200681627e-05, 7.786956848576665e-05, 9.153955761576071e-05, 0.00010567359277047217, 0.00012084682384738699, 0.00013695495727006346, 0.00015368935419246554, 0.00017196660337504, 0.00019103252270724624, 0.0002114609524141997, 0.00023268436780199409, 0.0002550017088651657, 0.00027814097120426595, 0.0003017907147295773, 0.00032710941741243005, 0.00035262390156276524, 0.00037920408067293465, 0.00040694401832297444, 0.00043589380220510066, 0.0004649345064535737, 0.0004955452750436962, 0.0005268703680485487, 0.0005585441249422729, 0.0005918016540817916, 0.0006246801349334419, 0.00065894570434466, 0.0006937417201697826, 0.0007294853567145765, 0.0007659635157324374, 0.0008031042525544763, 0.0008413564646616578, 0.0008801904623396695, 0.0009202705114148557, 0.0009604412480257452, 0.001001486903987825, 0.0010442724451422691, 0.0010871655540540814, 0.0011306862579658628, 0.0011754670413210988, 0.0012202274519950151]"
512,9,"[0, 1.2482511024813903e-08, 4.3664428517331544e-08, 8.83827624420519e-08, 1.4720417595981417e-07, 2.2374457842033735e-07, 3.165674229421711e-07, 4.257987882283487e-07, 5.590428031609918e-07, 6.953239335416583e-07, 8.758585750001657e-07, 1.0573239705991e-06, 1.2615491868928075e-06, 1.456007566957851e-06, 1.687767280600383e-06, 1.9399356006033486e-06, 2.2014369278622326e-06, 2.4772282358753728e-06, 2.759292328846641e-06, 3.0535848054569215e-06, 3.4188149129477097e-06, 3.734166512003867e-06, 4.122841801290633e-06, 4.494985660130624e-06, 4.850867753702914e-06, 5.208971742831636e-06, 5.609374966297764e-06, 6.0169395510456525e-06, 6.44007286609849e-06, 6.918419330759207e-06, 7.362907581409672e-06, 7.805445420672186e-06, 8.244826858572196e-06, 8.68481038196478e-06, 9.127385055762716e-06, 9.598392352927476e-06, 1.0114310498465784e-05, 1.0580141861282755e-05, 1.1087921848229598e-05, 1.1614923096203711e-05, 1.2189320841571316e-05, 1.2717898243863601e-05, 1.3325762665772345e-05, 1.3948108062322717e-05, 1.454477842344204e-05, 1.5079098375281319e-05, 1.5604438885929994e-05, 1.618421811144799e-05, 1.6800038793007843e-05, 1.731087832013145e-05, 1.7971728084376082e-05]"
512,10,"[0, 1.0528693650257992e-07, 4.138718452395551e-07, 9.328879286840674e-07, 1.6530641460121842e-06, 2.561790779509465e-06, 3.6862079468846787e-06, 4.998219537810655e-06, 6.542206847370835e-06, 8.282058843178675e-06, 1.0195534741797019e-05, 1.2279984730412252e-05, 1.4535802620230243e-05, 1.696137223916594e-05, 1.960259942279663e-05, 2.2492300558951683e-05, 2.5550831196596846e-05, 2.8804061003029346e-05, 3.2299405575031415e-05, 3.588113031582907e-05, 3.96170471503865e-05, 4.36277077824343e-05, 4.770165105583146e-05, 5.202244938118383e-05, 5.6336128182010725e-05, 6.0995047533651814e-05, 6.565609510289505e-05, 7.05113634467125e-05, 7.56739973439835e-05, 8.115424134302884e-05, 8.672830153955147e-05, 9.238738857675344e-05, 9.807122842175886e-05, 0.00010394427954452112, 0.00010986347479047254, 0.00011609493958530948, 0.00012255730689503253, 0.000128987681819126, 0.00013575228513218462, 0.00014255751739256084, 0.00014953270147088915, 0.0001568143197800964, 0.00016404212510678917, 0.00017148170445580035, 0.00017915292119141668, 0.00018702843226492405, 0.00019485896336846054, 0.00020297415903769433, 0.00021101240417920053, 0.0002195531560573727, 0.00022793294920120388]"
512,11,"[0, 7.849192229514301e-08, 2.4887037852749927e-07, 5.516590704246482e-07, 9.252711379303946e-07, 1.3897898725190316e-06, 2.0067095647391398e-06, 2.6831571631191764e-06, 3.467728674877435e-06, 4.398274541017599e-06, 5.460936336021405e-06, 6.619180112465983e-06, 7.881219062255695e-06, 9.251850315195043e-06, 1.075287309504347e-05, 1.2347444680926856e-05, 1.4163393643684685e-05, 1.5947076462907717e-05, 1.793421688489616e-05, 1.9982213416369632e-05, 2.2134927348815836e-05, 2.4350365492864512e-05, 2.6683150281314738e-05, 2.9128566893632524e-05, 3.177516919095069e-05, 3.449957148404792e-05, 3.7425408663693815e-05, 4.036983591504395e-05, 4.3499007006175816e-05, 4.666288077714853e-05, 4.991977402823977e-05, 5.341100404621102e-05, 5.716135638067499e-05, 6.0834528994746506e-05, 6.468567880801857e-05, 6.871761434013024e-05, 7.287462358362973e-05, 7.713415106991306e-05, 8.144722232827917e-05, 8.596518455306068e-05, 9.055699774762616e-05, 9.525157656753436e-05, 0.00010014809959102422, 0.00010500663483981043, 0.00011008048022631556, 0.00011532942153280601, 0.00012065372720826417, 0.0001261936267837882, 0.00013204036804381758, 0.00013785733608528972, 0.00014391586591955274]"
512,12,"[0, 2.312771698598226e-07, 9.12759389848361e-07, 2.006756403716281e-06, 3.5549794574762927e-06, 5.554248218686553e-06, 7.967258170538116e-06, 1.0773685062304139e-05, 1.3976165973872412e-05, 1.7662579921307042e-05, 2.181055060646031e-05, 2.63012607319979e-05, 3.1281459087040275e-05, 3.6540208384394646e-05, 4.2032563214888796e-05, 4.8169811634579673e-05, 5.4895252105779946e-05, 6.199377094162628e-05, 6.950856914045289e-05, 7.716884283581749e-05, 8.551469363737851e-05, 9.427728218724951e-05, 0.00010356574784964323, 0.00011297564924461767, 0.00012331893958617002, 0.00013351283269003034, 0.00014388366253115237, 0.00015438000264111906, 0.00016589717415627092, 0.00017734782886691391, 0.00018951403035316616, 0.00020158090046606958, 0.0002144333120668307, 0.00022813832038082182, 0.00024200753250624985, 0.0002561284927651286, 0.0002709183609113097, 0.00028486468363553286, 0.0002999860153067857, 0.00031566794496029615, 0.0003309072053525597, 0.00034711448824964464, 0.00036348155117593706, 0.00038096430944278836, 0.00039837154326960444, 0.0004155816277489066, 0.00043312981142662466, 0.00045056937960907817, 0.00046901387395337224, 0.00048761305515654385, 0.0005066185258328915]"
512,13,"[0, 1.0679548267944483e-06, 4.1514304029988125e-06, 8.8619563030079e-06, 1.4908414414094295e-05, 2.2701355192111805e-05, 3.274073242209852e-05, 4.400011312100105e-05, 5.717127714888193e-05, 7.168516458477825e-05, 8.83751708897762e-05, 0.00010646691953297704, 0.00012579422036651522, 0.00014738694881089032, 0.00017117935931310058, 0.00019571383018046618, 0.00022122501104604453, 0.0002497957902960479, 0.00027874892111867666, 0.0003097939188592136, 0.0003408603079151362, 0.0003748988383449614, 0.000409641390433535, 0.0004465252859517932, 0.00048413241165690124, 0.0005224643973633647, 0.0005628291983157396, 0.0006043837638571858, 0.0006480432348325849, 0.0006929578958079219, 0.0007391551043838263, 0.0007879945333115757, 0.000836703518871218, 0.0008872117032296956, 0.0009398161782883108, 0.0009951081592589617, 0.001051129074767232, 0.0011061872355639935, 0.0011637852294370532, 0.0012230102438479662, 0.0012841034913435578, 0.0013442253693938255, 0.001406719209626317, 0.0014739023754373193, 0.0015374283539131284, 0.001606403267942369, 0.0016741346335038543, 0.0017428976716473699, 0.0018147856462746859, 0.0018857074901461601, 0.0019621369428932667]"
512,14,"[0, 3.449650520792602e-08, 1.1699358992700581e-07, 2.460299128870247e-07, 4.2993195847884635e-07, 6.665536602667999e-07, 9.444598276786564e-07, 1.2867971008745371e-06, 1.6739877537474968e-06, 2.1001474124204833e-06, 2.574802238086704e-06, 3.100521553278668e-06, 3.6828712381975492e-06, 4.293863185012015e-06, 4.972802344127558e-06, 5.682979008270195e-06, 6.4439823290740605e-06, 7.259186531882733e-06, 8.140674253809266e-06, 9.054630936589092e-06, 9.998499081120826e-06, 1.0977831152558792e-05, 1.1988245205429848e-05, 1.3035488336754497e-05, 1.4142495274427347e-05, 1.5289566363207996e-05, 1.6450925613753498e-05, 1.7645699699642137e-05, 1.8889808416133747e-05, 2.0157012841082178e-05, 2.1506335542653687e-05, 2.2826179701951332e-05, 2.416104507574346e-05, 2.5663961423560977e-05, 2.7146277716383338e-05, 2.8647009457927197e-05, 3.020283838850446e-05, 3.1810239306651056e-05, 3.344141077832319e-05, 3.508119334583171e-05, 3.675311018014327e-05, 3.848091728286818e-05, 4.027077375212684e-05, 4.207785241305828e-05, 4.3931933760177344e-05, 4.5762451918562874e-05, 4.768224243889563e-05, 4.964882100466639e-05, 5.163516107131727e-05, 5.363522723200731e-05, 5.5684395192656666e-05]"
