hidden_dim,iteration,rel_norms
500,4,"[0, 3.551987870498152e-11, 1.443905273124102e-10, 3.231872547360126e-10, 5.722082807579909e-10, 3.1206568564812187e-06, 3.1218587537296116e-06, 3.1230852073349524e-06, 3.124304384982679e-06, 3.125674993498251e-06, 3.1270383260562085e-06, 3.1285774184652837e-06, 3.6993824323872104e-06, 3.7013201108493377e-06, 3.7034037632110994e-06, 3.705536073539406e-06, 3.7077982142363908e-06, 3.7101301586517366e-06, 3.7124723348824773e-06, 3.714915465025115e-06, 3.7174177123233676e-06]"
500,5,"[0, 3.106359960924898e-11, 1.2130245419239571e-10, 2.6939153685567874e-10, 4.791945173998613e-10, 7.509360355761885e-10, 1.0823570928408799e-09, 1.4746636134432833e-09, 1.9237551551753995e-09, 2.4319317670773444e-09, 2.997900372392337e-09, 3.626122291322531e-09, 4.3116425985090245e-09, 5.053947482736021e-09, 5.864402297106608e-09, 6.728544832412808e-09, 7.652732669782836e-09, 8.636764192715418e-09, 9.672222134327058e-09, 1.0784036774680317e-08, 1.1949962797075386e-08]"
500,6,"[0, 4.130871339436126e-11, 1.6014276016385054e-10, 3.578061180675718e-10, 6.361195459270164e-10, 9.873656336978343e-10, 1.4208384468972213e-09, 1.9336414691650816e-09, 2.5196309483277446e-09, 3.196562570195738e-09, 3.948118276753121e-09, 4.761594674107528e-09, 5.662274205064932e-09, 2.140553533536149e-06, 2.1402508991741342e-06, 2.377328200964257e-06, 2.3772668100718874e-06, 2.3772674921929138e-06, 2.3774080091243377e-06, 2.377589225943666e-06, 2.7071528165834025e-06]"
500,7,"[0, 4.405412840080558e-11, 1.7301581001216704e-10, 3.859271791029073e-10, 4.185113084531622e-06, 1.072023136927669e-09, 8.65480524225859e-06, 8.652011274534743e-06, 8.64940375322476e-06, 8.646670721645933e-06, 4.46596368419705e-06, 1.016646456264425e-05, 1.0164310879190452e-05, 1.0162386388401501e-05, 1.01604364317609e-05, 5.98551241637324e-06, 1.0156766620639246e-05, 1.0155013114854228e-05, 1.0153399671253283e-05, 1.0151862625207286e-05, 5.982859875075519e-06]"
500,8,"[0, 1.1301376501293703e-11, 5.736434559366899e-06, 5.737495484936517e-06, 5.7385659602005035e-06, 1.1030353562091477e-05, 5.740803771914216e-06, 1.1033791452064179e-05, 5.74300156586105e-06, 5.744198460888583e-06, 1.1038626325898804e-05, 5.746530405303929e-06, 1.1042081496270839e-05, 5.7490437939122785e-06, 5.750350283051375e-06, 1.1047471161873545e-05, 5.752899596700445e-06, 1.1050954526581336e-05, 5.755463007517392e-06, 1.1054571587010287e-05, 5.7582628869568e-06]"
500,9,"[0, 3.5796230563045484e-11, 1.451706949096021e-10, 3.278541327311757e-10, 5.837118566276445e-10, 9.382672772062506e-08, 9.433419734250492e-08, 9.489129126905027e-08, 9.553756541436087e-08, 9.624277907960277e-08, 9.703660452942131e-08, 9.788790578113549e-08, 9.880962892339085e-08, 9.981943094317103e-08, 1.009001735496895e-07, 1.0204379208289538e-07, 1.032734431305471e-07, 1.0457419108433896e-07, 1.0594214217007902e-07, 1.0739332623188602e-07, 1.088909513669023e-07]"
500,10,"[0, 3.116542440784187e-11, 1.23983892597046e-10, 2.8131946772091965e-10, 9.17212037165882e-06, 9.170425983029418e-06, 9.16881617740728e-06, 9.167270036414266e-06, 9.165898518403992e-06, 9.164500625047367e-06, 1.109404274757253e-05, 1.1093163266195916e-05, 1.1092287422798108e-05, 1.1091638953075744e-05, 1.1090941370639484e-05, 1.1090392945334315e-05, 1.1089881809311919e-05, 1.1089370673289523e-05, 1.1088843166362494e-05, 1.1088378414569888e-05, 1.108806645788718e-05]"
500,11,"[0, 3.586377772535343e-07, 3.586181662740273e-07, 1.913728283398086e-06, 1.9126573533867486e-06, 1.911668505272246e-06, 1.9108294964098604e-06, 1.9101175894320477e-06, 1.9094850358669646e-06, 1.908936837935471e-06, 1.908470039779786e-06, 1.9080860056419624e-06, 1.9078670447925106e-06, 1.90776677300164e-06, 5.249385594652267e-06, 5.251446509646485e-06, 5.253513336356264e-06, 5.2558407332981005e-06, 5.258161309029674e-06, 5.260678790364182e-06, 5.263250386633445e-06]"
500,12,"[0, 1.2722325664071832e-06, 1.2725563465210143e-06, 4.718371656053932e-06, 4.718126547231805e-06, 4.717885531135835e-06, 4.717708179668989e-06, 7.705030839133542e-06, 7.704143172304612e-06, 7.703303708694875e-06, 7.70261340221623e-06, 7.701873073528986e-06, 7.701158210693393e-06, 7.70051519793924e-06, 7.69983853388112e-06, 7.699350135226268e-06, 7.698714398429729e-06, 8.869495104590897e-06, 8.868351869750768e-06, 8.867184988048393e-06, 8.866136340657249e-06]"
500,13,"[0, 2.7972440336254678e-11, 1.1037516040035555e-10, 2.4869559189788504e-10, 4.4714759672714877e-10, 6.952907694035559e-10, 1.0014524765011856e-09, 1.3621427319421286e-09, 1.7807428864813346e-09, 2.242864338697359e-09, 1.025725850922754e-06, 1.025604206006392e-06, 1.02552246517007e-06, 1.0254735798298498e-06, 1.0254283324684366e-06, 1.025520077746478e-06, 1.0256255791318836e-06, 1.0257853091388824e-06, 1.0260196177114267e-06, 1.0263256626785733e-06, 1.0266228400723776e-06]"
500,14,"[0, 5.74508392248152e-11, 2.2887676476290864e-10, 5.026973837196635e-10, 8.939977091948492e-10, 1.4034327033840555e-09, 2.012537247964019e-09, 2.7429798432621055e-09, 3.5800584718970185e-09, 6.045999612069863e-07, 6.059055408513814e-07, 6.072877454244008e-07, 6.088146733418398e-07, 6.104543786022987e-07, 6.121976525719219e-07, 6.140716664049251e-07, 6.160507837194018e-07, 6.181304001984245e-07, 6.203196676324296e-07, 6.226057394087547e-07, 6.250015758269001e-07]"
500,15,"[0, 4.649835030900995e-11, 1.8640383681045591e-10, 4.1664968697396887e-10, 7.470479235216487e-10, 1.1703278346431034e-09, 1.691014328564222e-09, 2.3013564387497354e-09, 3.0003155515601065e-09, 3.793650282801764e-09, 4.673162745660875e-09, 5.642924794102555e-09, 6.706896815700247e-09, 7.885246233740872e-09, 9.120761035319447e-09, 1.0465339705945098e-08, 1.1877256511638734e-08, 1.34099256143827e-08, 1.5031842437451814e-08, 1.6724380103028125e-08, 1.8537829049591892e-08]"
500,16,"[0, 4.240075651695818e-11, 1.6702970950799312e-10, 3.761674305380325e-10, 6.604879976279676e-10, 1.0306638875690055e-09, 1.4813387183565396e-09, 2.0250996435322577e-09, 2.630118123292391e-09, 3.3275218136452622e-09, 3.285108732598019e-06, 3.286934997959179e-06, 9.497769497102126e-06, 9.49731474975124e-06, 9.496925486018881e-06, 9.496568054601084e-06, 9.496388884144835e-06, 9.49618060985813e-06, 9.496072379988618e-06, 9.49592958932044e-06, 9.496025995758828e-06]"
500,17,"[0, 2.1289636151777813e-06, 1.1606443584000203e-10, 2.128288770109066e-06, 2.128017513314262e-06, 7.048553962718529e-10, 2.127672360074939e-06, 1.3833133527541008e-09, 3.3032974897651e-06, 3.3037356388376793e-06, 1.1796000762842596e-06, 3.304828624095535e-06, 3.1275662877305876e-06, 5.251220954960445e-06, 7.316528353840113e-06, 5.203175533097237e-06, 7.3173623604816385e-06, 5.20514686286333e-06, 7.3185560722777154e-06, 7.3192445597669575e-06, 5.208605671214173e-06]"
500,18,"[0, 3.085819794135247e-11, 1.2485401601480817e-10, 2.736069149023024e-10, 4.872208192452376e-10, 7.54315443440845e-10, 1.085319945026697e-09, 1.4803177572630943e-09, 1.9244639215543202e-09, 2.4340904847264255e-09, 1.2404661902110092e-06, 1.241397399098787e-06, 1.2424233091223869e-06, 1.2435210692274268e-06, 1.2446442951841163e-06, 1.2458641549528693e-06, 1.2471023183024954e-06, 4.588948741002241e-06, 4.591485776472837e-06, 4.59421153209405e-06, 4.596818598656682e-06]"
500,19,"[0, 5.334657021682787e-11, 2.1285499751666492e-10, 4.786198659623153e-10, 8.438323373383128e-10, 1.318919529147422e-09, 1.900207546867705e-09, 2.5918884816178434e-09, 3.386794622528555e-09, 4.2805998745620855e-09, 5.267066338632276e-09, 6.395812768289488e-09, 7.611087760039936e-09, 8.928975780975179e-09, 1.0339459066699419e-08, 9.807887408896931e-07, 9.818982107390184e-07, 9.831215947997407e-07, 9.84443772722443e-07, 9.858704288490117e-07, 9.874015631794464e-07]"
500,20,"[0, 2.971716969724092e-11, 1.2051593056838783e-10, 2.7263791224640954e-10, 4.823549892840617e-10, 7.551350655887745e-10, 1.080681655274418e-09, 1.475739863643355e-09, 1.9377710547274773e-09, 2.445528002326114e-09, 3.0202162992765125e-09, 3.6474585574097773e-09, 4.332505465498571e-09, 5.091724375461126e-09, 5.906348299333786e-09, 6.786022854754492e-09, 7.692125159053376e-09, 8.700927978111395e-09, 9.737499695461338e-09, 1.0844352971162152e-08, 1.2031570406634273e-08]"
500,21,"[0, 1.2689057270198756e-11, 4.9442231558893823e-11, 1.1108122754954763e-10, 1.9871955470041058e-10, 3.0889424351698835e-10, 4.446457646523072e-10, 6.048016532034239e-10, 7.873107166211923e-10, 1.0008840423125775e-09, 1.2347921574118459e-09, 1.4885974675138414e-09, 1.774547064847809e-09, 2.0830166480578782e-09, 2.421127520690902e-09, 2.7787743217544403e-09, 3.163301398600993e-09, 3.5681078092153484e-09, 4.001720288471233e-09, 4.4495482853790236e-09, 4.916874019045281e-09]"
500,22,"[0, 3.5080983257218534e-11, 1.3624523731436966e-10, 3.108286128483684e-10, 5.554857129830282e-10, 8.598946554805309e-10, 1.2329323118009938e-09, 1.685113160121432e-09, 2.191695491760015e-09, 2.7742090846771816e-09, 4.59783814221737e-06, 4.600080501404591e-06, 4.602503850037465e-06, 5.817856617795769e-06, 5.819828857056564e-06, 5.8219006859872025e-06, 5.823906576551963e-06, 5.826094366057077e-06, 5.8283449106966145e-06, 5.830618647451047e-06, 5.83298515266506e-06]"
500,23,"[0, 8.65393035009987e-11, 3.4295249973226305e-10, 7.672015800430643e-10, 1.3587297953421285e-09, 2.1182386955587162e-09, 3.0491658087328233e-09, 4.1454630839155016e-09, 5.408163250564257e-09, 6.820985110067568e-09, 8.409710261503278e-09, 1.018318762646686e-08, 1.2120927372905044e-08, 1.4223830113735403e-08, 1.6477713415952167e-08, 1.8944684043731286e-08, 2.1521529447454668e-08, 2.4329626313601693e-08, 2.7283256542887102e-08, 3.0357217184473484e-08, 3.363216194429697e-08]"
500,24,"[0, 2.680578502223252e-11, 1.0429201946493549e-10, 2.324342107673516e-10, 4.170459810826088e-10, 6.448844791506758e-10, 9.265683775794287e-10, 1.2573478924693404e-09, 1.6413987946606312e-09, 2.0763037955617847e-09, 2.562765999414296e-09, 3.0926650129714517e-09, 3.6796825586549176e-09, 4.327958880168126e-09, 5.0109445481894e-09, 5.736044528248385e-09, 6.5166991802811935e-09, 7.360529963307272e-09, 8.240547799687192e-09, 9.17732112526437e-09, 1.0163980768140846e-08]"
500,25,"[0, 4.2834829433457955e-11, 1.699061308313432e-10, 3.783621471686871e-10, 6.71774302851702e-10, 1.046627895462393e-09, 1.5087570082172874e-09, 2.0458095217890104e-09, 3.3034689295163844e-06, 3.305663767605438e-06, 3.307873839730746e-06, 3.3102039651566884e-06, 3.3126611924672034e-06, 3.3150533909065416e-06, 3.31762771565991e-06, 3.320174755572225e-06, 3.32292188431893e-06, 3.3256287679250818e-06, 3.328520506329369e-06, 7.6986480053165e-06, 7.700668902543839e-06]"
500,26,"[0, 4.062885097799729e-11, 1.623870760081303e-10, 3.60486335226895e-10, 6.434967003698944e-10, 9.99021421144164e-10, 1.4342230736374972e-09, 1.948502248438899e-09, 2.5551885052266243e-09, 3.2313263176320106e-09, 3.989100161305714e-09, 4.8271551200684826e-09, 5.7401958741820636e-09, 6.729472534772185e-09, 7.803194534972135e-09, 1.2150881048000883e-06, 1.217070916936791e-06, 1.2191413816253771e-06, 1.2212693718538503e-06, 1.2234622772666626e-06, 1.2257978596608154e-06]"
500,27,"[0, 3.509653331845719e-11, 1.3726247916068246e-10, 3.074096810440352e-10, 5.456166074502278e-10, 8.491648495478898e-10, 1.732700184220448e-05, 2.0414065147633664e-05, 2.041936204477679e-05, 2.04246516659623e-05, 2.042997039097827e-05, 2.0435258193174377e-05, 2.044070242845919e-05, 2.044620123342611e-05, 2.1341596948332153e-05, 2.134776696038898e-05, 2.13540351978736e-05, 2.136089824489318e-05, 2.1367291992646642e-05, 2.1373896743170917e-05, 2.1380856196628883e-05]"
500,28,"[0, 1.6692881452118336e-11, 6.460935259022804e-11, 1.434517782339384e-10, 2.5492641331226196e-10, 3.9837338983161885e-10, 5.787539891777271e-10, 7.819753733429025e-10, 1.0190523980213584e-09, 1.2899199486327007e-09, 1.1636601584541495e-06, 2.0765755834872834e-06, 2.0777329154952895e-06, 4.942991381540196e-06, 4.944323791278293e-06, 4.945655291521689e-06, 4.947052275383612e-06, 4.948526111547835e-06, 4.949999492964707e-06, 4.951481969328597e-06, 4.953024927090155e-06]"
500,29,"[0, 3.860710709457926e-11, 1.5071896508622729e-10, 3.3529651277675043e-10, 5.998318508559919e-10, 9.373590792449704e-10, 1.3441637802813489e-09, 1.8337281693092677e-09, 2.395647014097335e-09, 3.0207580881125295e-09, 3.7310585732086565e-09, 4.511780726801362e-09, 5.355953902608235e-09, 6.273910280185646e-09, 7.279099545343115e-09, 8.352875724426667e-09, 9.506012865756475e-09, 1.0725163868130494e-08, 1.2023664730520522e-08, 1.339117705612125e-08, 1.4819238280949776e-08]"
500,30,"[0, 7.856301546815825e-12, 1.5913074093987234e-06, 1.5916850770736346e-06, 1.5920709302008618e-06, 1.5924862282190588e-06, 2.0214326923451154e-06, 2.0219356429151958e-06, 2.022501121246023e-06, 2.0231152575433953e-06, 2.0237293938407674e-06, 2.0243112430762267e-06, 2.0249508452252485e-06, 2.025606136157876e-06, 2.0262518773961347e-06, 2.026940592259052e-06, 2.0276033865229692e-06, 2.0283648609620286e-06, 2.0290583506721305e-06, 2.029789584412356e-06, 2.0305215002736077e-06]"
500,31,"[0, 2.8358659170946154e-11, 1.128055704402442e-10, 2.538096399717915e-10, 4.5249606839270484e-10, 7.044493877117475e-10, 1.0127580996055485e-09, 1.3755806493875866e-09, 1.7937599183781572e-09, 2.273490284920854e-09, 2.809009691517872e-09, 3.3940406041210736e-09, 4.035427991766483e-09, 4.725557722906615e-09, 5.480396580992419e-09, 6.2859788485525314e-09, 7.149703051823053e-09, 2.140064452760271e-06, 2.1422245026769815e-06, 2.144493237210554e-06, 2.146806309610838e-06]"
500,32,"[0, 5.024759774929777e-11, 1.9958069918946109e-10, 4.4652934128031063e-10, 7.939274238033533e-10, 1.2375001023912091e-09, 1.78060111100109e-09, 2.4197821524296614e-09, 3.1710680747920605e-09, 4.00255828481022e-09, 9.416655188942968e-07, 9.424819609193946e-07, 2.875946393032791e-06, 9.443712087886524e-07, 1.9599974621087313e-06, 3.895343070325907e-06, 1.9630165297712665e-06, 3.899458079104079e-06, 1.9664641968120122e-06, 1.9682952370203566e-06, 3.906229267158778e-06]"
500,33,"[0, 8.83129055995191e-11, 4.33321247328422e-06, 4.339497081673471e-06, 5.423437414719956e-06, 5.430209512269357e-06, 5.437228082882939e-06, 5.4443312365037855e-06, 5.451764081954025e-06, 5.459435669763479e-06, 5.467268692882499e-06, 5.47505123904557e-06, 5.482861524797045e-06, 5.4911974984861445e-06, 5.4994043239275925e-06, 5.50768800167134e-06, 5.516444161912659e-06, 5.525169854081469e-06, 5.534161573450547e-06, 5.543332463275874e-06, 5.552573838940589e-06]"
500,34,"[0, 1.3594452820397951e-11, 5.3386271098299076e-11, 1.179008279894589e-10, 2.084002553859321e-10, 2.628349307087774e-07, 2.6297530553165416e-07, 2.6315487389183545e-07, 2.63353939544686e-07, 2.635794942307257e-07, 2.6381363227301335e-07, 2.640907723616692e-07, 2.6438067379785934e-07, 2.6471161618246697e-07, 2.650701560469315e-07, 2.654593913575809e-07, 2.658559594692633e-07, 1.1526395837790915e-06, 1.1536436659298488e-06, 1.1546619589353213e-06, 1.1557513062143698e-06]"
500,35,"[0, 1.3391438132004385e-11, 5.319818544013977e-11, 1.1929596199777848e-10, 2.1207068046091848e-10, 3.263696257693738e-10, 4.72241690196995e-10, 6.148126431071432e-06, 6.149578894110164e-06, 6.151090019557159e-06, 6.152720288810087e-06, 6.15421959082596e-06, 6.155615210445831e-06, 6.157290954433847e-06, 6.158901669550687e-06, 6.160546945466194e-06, 6.1623045439773705e-06, 6.163920716062421e-06, 6.165721515571931e-06, 6.1674195421801414e-06, 6.169168955239002e-06]"
500,36,"[0, 1.3785205615901575e-11, 5.288983834228489e-11, 1.1722869897035082e-10, 2.0828291869001703e-10, 4.874956175626721e-06, 4.874495061812922e-06, 7.705682946834713e-06, 7.705772986810189e-06, 7.705782081757206e-06, 1.2628220247279387e-05, 1.0207124432781711e-05, 1.551206332806032e-05, 1.5513538528466597e-05, 1.551491914142389e-05, 1.309226718149148e-05, 1.5517865904257633e-05, 1.5519412045250647e-05, 1.552094727230724e-05, 1.309693561779568e-05, 1.5523934052907862e-05]"
500,37,"[0, 2.678601958294724e-11, 1.0536021360918468e-10, 2.3469412524512734e-10, 4.1336056799679e-10, 6.480545544640393e-10, 9.247542731571912e-10, 1.2540429805696363e-09, 1.6307062367104663e-09, 2.073145655145936e-09, 2.5579600659852986e-09, 3.052215333809727e-06, 3.052601186936954e-06, 6.099558504502056e-06, 6.099805887060938e-06, 6.0999977904430125e-06, 6.100330665503861e-06, 6.100656264607096e-06, 6.100966402300401e-06, 6.101409780967515e-06, 6.101837243477348e-06]"
500,38,"[0, 6.277985076241777e-11, 2.5308211082375465e-10, 5.654322565717962e-10, 9.932362710074472e-10, 5.818812951474683e-06, 5.82542861593538e-06, 5.832140686834464e-06, 5.8389550758874975e-06, 5.845875421073288e-06, 5.8529776651994325e-06, 5.860027613380225e-06, 5.867293566552689e-06, 5.874684120499296e-06, 5.88218608754687e-06, 5.889861768082483e-06, 1.0500785720068961e-05, 1.0509517778700683e-05, 1.051834442478139e-05, 1.05270191852469e-05, 1.0536398804106284e-05]"
500,39,"[0, 1.3258036161978293e-11, 4.953022020304232e-11, 1.1081916634347877e-10, 1.9770864112533815e-10, 3.0716379439965635e-10, 4.3989009657074973e-10, 5.990167806224633e-10, 7.83687947869538e-10, 9.905436471058238e-10, 1.215089473483033e-09, 1.4729786279588097e-09, 1.7534227403359637e-09, 2.0580270820858004e-09, 2.3848230057410547e-09, 2.731737946959356e-09, 3.115567803746444e-09, 3.5153397970333344e-09, 3.93645072094273e-09, 4.383347906866675e-09, 4.855106539025655e-09]"
500,40,"[0, 1.2443934771511067e-11, 4.962743410663606e-11, 1.1149207251870408e-10, 2.0078952389646076e-10, 3.1086730412077657e-10, 4.4401179954967063e-10, 6.013094466794655e-10, 7.836015170070709e-10, 9.934316702597812e-10, 1.2258863923975127e-09, 1.4811596393826676e-09, 6.013194706611102e-07, 6.017668852109637e-07, 6.022300453878415e-07, 1.0180639264945057e-06, 1.0183903214056045e-06, 1.0187420684815152e-06, 1.0191214414589922e-06, 1.0194734159085783e-06, 1.0198939435213106e-06]"
500,41,"[0, 2.2730012316785064e-11, 8.885026048233158e-11, 2.0432604219688955e-10, 3.6302452710579303e-10, 5.626034638162025e-10, 8.135997431324427e-10, 1.1013350231792174e-09, 1.4367580458696239e-09, 1.814709382763624e-09, 1.4372670875673066e-06, 4.1744006011867896e-06, 4.174191872152733e-06, 4.174042260274291e-06, 4.17392357121571e-06, 4.173824436293216e-06, 4.1736957427929156e-06, 4.17367255067802e-06, 4.173715296929004e-06, 4.173858542344533e-06, 4.173981778876623e-06]"
500,42,"[0, 1.5991419993754974e-11, 6.05435077072336e-11, 1.3322960790151939e-10, 2.349419547797993e-10, 2.0527547803794732e-06, 2.0523621060419828e-06, 2.0520151338132564e-06, 2.05172455025604e-06, 2.0515087726380443e-06, 2.0512934497673996e-06, 2.051136107183993e-06, 2.050918055829243e-06, 2.050806870101951e-06, 2.050678631349001e-06, 2.05053447643877e-06, 2.050487182714278e-06, 2.0505281099758577e-06, 2.050469902314944e-06, 6.453794867411489e-06, 6.454012691392563e-06]"
500,43,"[0, 1.2600989696132103e-11, 4.7964444915837845e-11, 1.0647887432879699e-10, 1.8871192108971258e-10, 2.9229479947545656e-10, 4.1981199072615993e-10, 5.697198268705961e-10, 7.428710979695552e-10, 9.392211453018717e-10, 5.390488766465751e-08, 5.419087401037359e-08, 5.449964035619814e-08, 5.483581588805464e-08, 5.517612677863326e-08, 5.556065474365823e-08, 5.5957894318225954e-08, 5.6379889201707556e-08, 1.7919960555445869e-06, 1.792108264453418e-06, 1.7922370716405567e-06]"
500,44,"[0, 6.563639909362706e-11, 2.599627735300203e-10, 5.823554971584599e-10, 1.0350836854300383e-09, 1.6150391024538635e-09, 2.3218023059712323e-09, 3.159867922875037e-09, 4.133466013911402e-09, 1.7500574358564336e-06, 1.7524990880701807e-06, 1.7550283928358112e-06, 1.7576400068719522e-06, 1.760381110216258e-06, 1.763246359587356e-06, 1.7662703157839132e-06, 1.7694077314445167e-06, 1.772766950125515e-06, 1.7761102526492323e-06, 1.7796490965338307e-06, 1.7832326193456538e-06]"
500,45,"[0, 2.4909043077059323e-06, 2.4912517346820096e-06, 2.491704435669817e-06, 2.4921591830207035e-06, 5.750659511249978e-06, 5.751749995397404e-06, 5.752862762165023e-06, 5.753983714384958e-06, 5.755157872044947e-06, 5.756336577178445e-06, 5.757514372817241e-06, 5.75858121010242e-06, 5.7596821534389164e-06, 5.7609563555161e-06, 5.762071850767825e-06, 5.7633787946542725e-06, 5.764688012277475e-06, 5.765923106082482e-06, 5.767186394223245e-06, 5.768497885583201e-06]"
500,46,"[0, 1.244786131809894e-11, 4.6647324891679887e-11, 1.0296735686310399e-10, 1.789204617796969e-10, 2.808321075686848e-10, 4.020254684711233e-10, 5.452938656169692e-10, 7.113253874813097e-10, 8.969222586863168e-10, 1.7780332655092934e-06, 1.3392206232865078e-09, 1.778357727744151e-06, 1.7785961290428531e-06, 1.778839191501902e-06, 1.7790630408853758e-06, 1.7793130382415256e-06, 1.7795965732148034e-06, 1.7799238776206039e-06, 3.9660235096050656e-09, 1.7805188008424011e-06]"
500,47,"[0, 8.646695165426266e-11, 3.453953234533458e-10, 7.728552797736654e-10, 1.3747809557429491e-09, 2.14156714584135e-09, 3.0959865782165252e-09, 4.197365566227518e-09, 5.48898304586487e-09, 1.0060000477096764e-06, 1.0080942729473463e-06, 1.0104186003445648e-06, 1.0129016345672426e-06, 1.0155027894143132e-06, 1.018297439259186e-06, 1.0212827419309178e-06, 1.0244611985399388e-06, 1.027780399454059e-06, 1.0311941878171638e-06, 1.0348685464123264e-06, 1.038660570884531e-06]"
500,48,"[0, 2.7512984945854413e-11, 1.112095623923004e-10, 2.5006752224498996e-10, 5.0043386181641836e-06, 5.003813839721261e-06, 5.003215392207494e-06, 5.002729267289396e-06, 5.0023363655782305e-06, 5.002004854759434e-06, 5.001673798687989e-06, 5.001428689865861e-06, 5.001262252335437e-06, 5.001134013582487e-06, 5.001000772608677e-06, 5.000963938073255e-06, 5.000957571610343e-06, 5.001038971386151e-06, 5.00112037116196e-06, 5.001305453333771e-06, 5.001551926397951e-06]"
500,49,"[0, 8.439150420147534e-12, 1.1083575373049825e-06, 1.1083792514909874e-06, 1.1084466677857563e-06, 1.1085306823588326e-06, 1.1086087852163473e-06, 1.1087059874625993e-06, 1.1088038718298776e-06, 1.1089455256296787e-06, 1.1090727412010892e-06, 1.1092813565483084e-06, 1.1093774219261832e-06, 1.1095501122326823e-06, 1.1097309879914974e-06, 1.1099947414550115e-06, 1.1102159760412178e-06, 1.1104655186500167e-06, 1.1107184718639473e-06, 1.1109871138614835e-06, 1.1112770152976736e-06]"
1000,0,"[0, 1.8837157528261983e-11, 7.297869947242575e-11, 1.6375942268886945e-10, 2.889448402765282e-10, 4.4930584253144445e-10, 6.466196467158625e-10, 8.79191497382692e-10, 7.210933006263076e-08, 7.255319900423274e-08, 7.305499849508124e-08, 1.474522122180133e-07, 1.480742213288977e-07, 1.4873425868699996e-07, 5.990489171381341e-07, 6.001097290209145e-07, 6.011858886267873e-07, 6.664778879894584e-07, 6.674317774013616e-07, 6.684716709060012e-07, 6.69529470087582e-07]"
1000,1,"[0, 1.4289977912085305e-07, 5.134445473231608e-07, 1.4414155202757684e-06, 1.4852538470222498e-06, 1.5099789152372978e-06, 1.5099899428605568e-06, 1.4662858802694245e-06, 1.5101077224244364e-06, 1.5102339148143074e-06, 1.5103940995686571e-06, 1.5106687669685925e-06, 1.7439588191336952e-06, 1.831918098105234e-06, 1.83248414487025e-06, 1.8331153341932804e-06, 1.8337633491682936e-06, 1.7912052499013953e-06, 1.8352141069044592e-06, 1.8359993418926024e-06, 1.8367910570304957e-06]"
1000,2,"[0, 2.6017063503580573e-11, 1.0196301442055855e-10, 2.2655083364853112e-10, 4.0255285216339587e-10, 6.281662412455091e-10, 9.057248284705111e-10, 1.2297404206051965e-09, 1.6061560970115352e-09, 2.033755830410655e-09, 2.4948405563662845e-09, 3.0144606810722507e-09, 3.590427066768598e-09, 2.7925805170525564e-06, 2.794805595840444e-06, 2.796958142425865e-06, 2.799220510496525e-06, 2.8015881525789155e-06, 2.958199274871731e-06, 2.9600862490042346e-06, 2.9620782697747927e-06]"
1000,3,"[0, 2.3417585578999756e-11, 9.500719655441969e-11, 2.141476579398116e-10, 3.8201974916773906e-10, 5.974332140112892e-10, 8.551253039001949e-10, 4.393450581119396e-07, 4.3995387954964826e-07, 4.4059120796191564e-07, 4.412828502609045e-07, 8.874521881807595e-07, 8.88551767275203e-07, 1.513398160568613e-06, 1.5139886500037392e-06, 1.5146146097322344e-06, 1.5152659216255415e-06, 1.515971803200955e-06, 1.5167535138971289e-06, 1.5175057797023328e-06, 1.5183298955889768e-06]"
1000,4,"[0, 2.0521627799863218e-11, 8.033932547002465e-11, 3.5947167020822235e-07, 3.600118532176566e-07, 3.60554423650683e-07, 3.611190493302274e-07, 6.592572390218265e-07, 6.601372888326296e-07, 6.610223408642923e-07, 6.619362125093176e-07, 6.629102244914975e-07, 6.639230605287594e-07, 1.4196856454873341e-06, 1.5287882888515014e-06, 1.6729369463064359e-06, 1.6747713971199119e-06, 1.5681883951401687e-06, 1.7648421817284543e-06, 1.7413651676179143e-06, 1.6345277344953502e-06]"
1000,5,"[0, 5.224637736334081e-11, 2.0552590185296538e-10, 4.64163735225398e-10, 8.25981338881121e-10, 1.2988239177502692e-06, 1.3004753327550134e-06, 1.5029989981485414e-06, 1.505011709923565e-06, 1.5071847201397759e-06, 1.5093750107553205e-06, 1.5117545899556717e-06, 1.5141092717385618e-06, 1.9015102452613064e-06, 1.9047956811846234e-06, 1.9081189748249017e-06, 1.9115307168249274e-06, 1.915099346661009e-06, 1.918758016472566e-06, 1.922544470289722e-06, 1.926374352478888e-06]"
1000,6,"[0, 3.138745513497909e-11, 1.2346489108860936e-10, 2.450168778977968e-07, 2.4568521439505275e-07, 1.1426600394770503e-06, 1.1443009952927241e-06, 1.1459561619631131e-06, 1.1476172403490636e-06, 1.1493341389723355e-06, 1.151163928625465e-06, 1.153100015471864e-06, 2.347695726712118e-06, 2.350381237192778e-06, 2.3531335955340182e-06, 2.35607399190485e-06, 2.359064183110604e-06, 2.3620814317837358e-06, 2.36513596973964e-06, 2.368249852224835e-06, 2.371393293287838e-06]"
1000,7,"[0, 4.942194656992749e-12, 3.682840201690851e-07, 3.681873579353123e-07, 3.6807270475947007e-07, 3.6795256619370775e-07, 3.678663063055865e-07, 3.678084397051862e-07, 3.677543531921401e-07, 3.677041320315766e-07, 3.676483402159647e-07, 3.6760781085831695e-07, 3.675845903217123e-07, 3.675759785437549e-07, 3.675643824863073e-07, 6.068422635507886e-07, 6.068980837881099e-07, 7.943545483612979e-07, 7.944238404888893e-07, 7.944826165839913e-07, 7.945619131533022e-07]"
